requirement_id,standard,paragraph_id,page,report_section,official_section_heading,nearest_pdf_heading,clean_requirement_text,source_paragraph_text,clause_path,obligation_type,mandatory,evidence_tags,banking_relevance,paragraph_quality_score,requirement_quality_score
IFRS_S2_B62_C01,IFRS S2,B62,39,Metrics and Targets,Commercial banking,Commercial banking,"An entity that participates in commercial banking activities shall disclose — (a) its absolute gross financed emissions, disaggregated by Scope 1, Scope 2 and Scope 3 greenhouse gas emissions for each industry by asset class.","An entity that participates in commercial banking activities shall disclose: (a) its absolute gross financed emissions, disaggregated by Scope 1, Scope 2 and Scope 3 greenhouse gas emissions for each industry by asset class. (b) its gross exposure to each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: (i) funded amounts—gross exposure shall be calculated as the funded carrying amounts (before subtracting the loss allowance, when applicable), whether prepared in accordance with IFRS Accounting Standards or other GAAP. (ii) undrawn loan commitments—the entity shall disclose the full amount of the commitment separately from the drawn portion of loan commitments. (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: (i) if the percentage of the entity’s gross exposure included in the financed emissions calculation is less than 100%, disclose information that explains the exclusions, including the type of assets excluded. (ii) for funded amounts, exclude from gross exposure all impacts of risk mitigants, if applicable. (iii) disclose separately the percentage of its undrawn loan commitments included in the financed emissions calculation. (d) the methodology the entity used to calculate its financed emissions, including the method of allocation the entity used to attribute its share of emissions in relation to the size of its gross exposure.",(a),mandatory,True,"[""ghg_emissions"", ""scope_1"", ""scope_2"", ""scope_3"", ""financed_emissions"", ""commercial_banking""]",high,1.0,1.0
IFRS_S2_B62_C03,IFRS S2,B62,39,Metrics and Targets,Commercial banking,Commercial banking,"An entity that participates in commercial banking activities shall disclose — (b) its gross exposure to each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: — (i) funded amounts—gross exposure shall be calculated as the funded carrying amounts (before subtracting the loss allowance, when applicable), whether prepared in accordance with IFRS Accounting Standards or other GAAP.","An entity that participates in commercial banking activities shall disclose: (a) its absolute gross financed emissions, disaggregated by Scope 1, Scope 2 and Scope 3 greenhouse gas emissions for each industry by asset class. (b) its gross exposure to each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: (i) funded amounts—gross exposure shall be calculated as the funded carrying amounts (before subtracting the loss allowance, when applicable), whether prepared in accordance with IFRS Accounting Standards or other GAAP. (ii) undrawn loan commitments—the entity shall disclose the full amount of the commitment separately from the drawn portion of loan commitments. (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: (i) if the percentage of the entity’s gross exposure included in the financed emissions calculation is less than 100%, disclose information that explains the exclusions, including the type of assets excluded. (ii) for funded amounts, exclude from gross exposure all impacts of risk mitigants, if applicable. (iii) disclose separately the percentage of its undrawn loan commitments included in the financed emissions calculation. (d) the methodology the entity used to calculate its financed emissions, including the method of allocation the entity used to attribute its share of emissions in relation to the size of its gross exposure.",(b)>(i),mandatory,True,"[""financial_effects"", ""commercial_banking"", ""connected_information""]",high,1.0,1.0
IFRS_S2_B62_C04,IFRS S2,B62,39,Metrics and Targets,Commercial banking,Commercial banking,"An entity that participates in commercial banking activities shall disclose — (b) its gross exposure to each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: — (ii) undrawn loan commitments—the entity shall disclose the full amount of the commitment separately from the drawn portion of loan commitments.","An entity that participates in commercial banking activities shall disclose: (a) its absolute gross financed emissions, disaggregated by Scope 1, Scope 2 and Scope 3 greenhouse gas emissions for each industry by asset class. (b) its gross exposure to each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: (i) funded amounts—gross exposure shall be calculated as the funded carrying amounts (before subtracting the loss allowance, when applicable), whether prepared in accordance with IFRS Accounting Standards or other GAAP. (ii) undrawn loan commitments—the entity shall disclose the full amount of the commitment separately from the drawn portion of loan commitments. (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: (i) if the percentage of the entity’s gross exposure included in the financed emissions calculation is less than 100%, disclose information that explains the exclusions, including the type of assets excluded. (ii) for funded amounts, exclude from gross exposure all impacts of risk mitigants, if applicable. (iii) disclose separately the percentage of its undrawn loan commitments included in the financed emissions calculation. (d) the methodology the entity used to calculate its financed emissions, including the method of allocation the entity used to attribute its share of emissions in relation to the size of its gross exposure.",(b)>(ii),mandatory,True,"[""commercial_banking"", ""connected_information""]",high,1.0,1.0
IFRS_S2_B62_C06,IFRS S2,B62,39,Metrics and Targets,Commercial banking,Commercial banking,"An entity that participates in commercial banking activities shall disclose — (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: — (i) if the percentage of the entity’s gross exposure included in the financed emissions calculation is less than 100%, disclose information that explains the exclusions, including the type of assets excluded.","An entity that participates in commercial banking activities shall disclose: (a) its absolute gross financed emissions, disaggregated by Scope 1, Scope 2 and Scope 3 greenhouse gas emissions for each industry by asset class. (b) its gross exposure to each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: (i) funded amounts—gross exposure shall be calculated as the funded carrying amounts (before subtracting the loss allowance, when applicable), whether prepared in accordance with IFRS Accounting Standards or other GAAP. (ii) undrawn loan commitments—the entity shall disclose the full amount of the commitment separately from the drawn portion of loan commitments. (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: (i) if the percentage of the entity’s gross exposure included in the financed emissions calculation is less than 100%, disclose information that explains the exclusions, including the type of assets excluded. (ii) for funded amounts, exclude from gross exposure all impacts of risk mitigants, if applicable. (iii) disclose separately the percentage of its undrawn loan commitments included in the financed emissions calculation. (d) the methodology the entity used to calculate its financed emissions, including the method of allocation the entity used to attribute its share of emissions in relation to the size of its gross exposure.",(c)>(i),mandatory,True,"[""financed_emissions"", ""commercial_banking""]",high,1.0,1.0
IFRS_S2_B62_C07,IFRS S2,B62,39,Metrics and Targets,Commercial banking,Commercial banking,"An entity that participates in commercial banking activities shall disclose — (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: — (ii) for funded amounts, exclude from gross exposure all impacts of risk mitigants, if applicable.","An entity that participates in commercial banking activities shall disclose: (a) its absolute gross financed emissions, disaggregated by Scope 1, Scope 2 and Scope 3 greenhouse gas emissions for each industry by asset class. (b) its gross exposure to each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: (i) funded amounts—gross exposure shall be calculated as the funded carrying amounts (before subtracting the loss allowance, when applicable), whether prepared in accordance with IFRS Accounting Standards or other GAAP. (ii) undrawn loan commitments—the entity shall disclose the full amount of the commitment separately from the drawn portion of loan commitments. (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: (i) if the percentage of the entity’s gross exposure included in the financed emissions calculation is less than 100%, disclose information that explains the exclusions, including the type of assets excluded. (ii) for funded amounts, exclude from gross exposure all impacts of risk mitigants, if applicable. (iii) disclose separately the percentage of its undrawn loan commitments included in the financed emissions calculation. (d) the methodology the entity used to calculate its financed emissions, including the method of allocation the entity used to attribute its share of emissions in relation to the size of its gross exposure.",(c)>(ii),mandatory,True,"[""financed_emissions"", ""commercial_banking""]",high,1.0,1.0
IFRS_S2_B62_C08,IFRS S2,B62,39,Metrics and Targets,Commercial banking,Commercial banking,An entity that participates in commercial banking activities shall disclose — (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: — (iii) disclose separately the percentage of its undrawn loan commitments included in the financed emissions calculation.,"An entity that participates in commercial banking activities shall disclose: (a) its absolute gross financed emissions, disaggregated by Scope 1, Scope 2 and Scope 3 greenhouse gas emissions for each industry by asset class. (b) its gross exposure to each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: (i) funded amounts—gross exposure shall be calculated as the funded carrying amounts (before subtracting the loss allowance, when applicable), whether prepared in accordance with IFRS Accounting Standards or other GAAP. (ii) undrawn loan commitments—the entity shall disclose the full amount of the commitment separately from the drawn portion of loan commitments. (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: (i) if the percentage of the entity’s gross exposure included in the financed emissions calculation is less than 100%, disclose information that explains the exclusions, including the type of assets excluded. (ii) for funded amounts, exclude from gross exposure all impacts of risk mitigants, if applicable. (iii) disclose separately the percentage of its undrawn loan commitments included in the financed emissions calculation. (d) the methodology the entity used to calculate its financed emissions, including the method of allocation the entity used to attribute its share of emissions in relation to the size of its gross exposure.",(c)>(iii),mandatory,True,"[""financed_emissions"", ""commercial_banking""]",high,1.0,1.0
IFRS_S2_B62_C09,IFRS S2,B62,39,Metrics and Targets,Commercial banking,Commercial banking,"An entity that participates in commercial banking activities shall disclose — (d) the methodology the entity used to calculate its financed emissions, including the method of allocation the entity used to attribute its share of emissions in relation to the size of its gross exposure.","An entity that participates in commercial banking activities shall disclose: (a) its absolute gross financed emissions, disaggregated by Scope 1, Scope 2 and Scope 3 greenhouse gas emissions for each industry by asset class. (b) its gross exposure to each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: (i) funded amounts—gross exposure shall be calculated as the funded carrying amounts (before subtracting the loss allowance, when applicable), whether prepared in accordance with IFRS Accounting Standards or other GAAP. (ii) undrawn loan commitments—the entity shall disclose the full amount of the commitment separately from the drawn portion of loan commitments. (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: (i) if the percentage of the entity’s gross exposure included in the financed emissions calculation is less than 100%, disclose information that explains the exclusions, including the type of assets excluded. (ii) for funded amounts, exclude from gross exposure all impacts of risk mitigants, if applicable. (iii) disclose separately the percentage of its undrawn loan commitments included in the financed emissions calculation. (d) the methodology the entity used to calculate its financed emissions, including the method of allocation the entity used to attribute its share of emissions in relation to the size of its gross exposure.",(d),mandatory,True,"[""financed_emissions"", ""commercial_banking""]",high,1.0,1.0
IFRS_S2_B62A_C05,IFRS S2,B62A,40,Metrics and Targets,Commercial banking,Commercial banking,When disaggregating information disclosed in accordance with paragraph B62(a)– — (a) industry—an entity shall: — (ii) disclose: — (1) the industry-classification system it used to classify investees or counterparties,"When disaggregating information disclosed in accordance with paragraph B62(a)–(b) by: (a) industry—an entity shall: (i) select an industry-classification system that enables it to classify investees or counterparties in a manner that results in information that enables users of general purpose financial reports to understand the entity’s exposure to climate-related transition risks. A system that is commonly used by other entities such as those operating in the same industry or jurisdiction (commonly used system) is more likely to support the comparability of information than a system used only by the entity (entity-specific system). If a commonly used system enables the entity to provide useful information about its exposure to climate-related transition risks—with all else being equal—the entity shall prioritise that system. An entity that participates in both commercial banking and insurance activities need not use the same system to classify investees or counterparties for its commercial banking and insurance activities (see paragraph B63A(a)(i)). (ii) disclose: (1) the industry-classification system it used to classify investees or counterparties; and (2) information that enables users of general purpose financial reports to understand how the entity’s selection of that system fulfils the requirements in paragraph B62A(a)(i). (b) asset class—the disclosure shall include loans, project finance, bonds, equity investments and undrawn loan commitments. If the entity calculates and discloses financed emissions for other asset classes, it shall include an explanation of why the inclusion of those additional asset classes provides relevant information to users of general purpose financial reports.",(a)>(ii)>(1),mandatory,True,"[""commercial_banking""]",high,1.0,1.0
IFRS_S2_B62A_C06,IFRS S2,B62A,40,Metrics and Targets,Commercial banking,Commercial banking,When disaggregating information disclosed in accordance with paragraph B62(a)– — (a) industry—an entity shall: — (ii) disclose: — (2) information that enables users of general purpose financial reports to understand how the entity’s selection of that system fulfils the requirements in paragraph B62A(a)(i).,"When disaggregating information disclosed in accordance with paragraph B62(a)–(b) by: (a) industry—an entity shall: (i) select an industry-classification system that enables it to classify investees or counterparties in a manner that results in information that enables users of general purpose financial reports to understand the entity’s exposure to climate-related transition risks. A system that is commonly used by other entities such as those operating in the same industry or jurisdiction (commonly used system) is more likely to support the comparability of information than a system used only by the entity (entity-specific system). If a commonly used system enables the entity to provide useful information about its exposure to climate-related transition risks—with all else being equal—the entity shall prioritise that system. An entity that participates in both commercial banking and insurance activities need not use the same system to classify investees or counterparties for its commercial banking and insurance activities (see paragraph B63A(a)(i)). (ii) disclose: (1) the industry-classification system it used to classify investees or counterparties; and (2) information that enables users of general purpose financial reports to understand how the entity’s selection of that system fulfils the requirements in paragraph B62A(a)(i). (b) asset class—the disclosure shall include loans, project finance, bonds, equity investments and undrawn loan commitments. If the entity calculates and discloses financed emissions for other asset classes, it shall include an explanation of why the inclusion of those additional asset classes provides relevant information to users of general purpose financial reports.",(a)>(ii)>(2),mandatory,True,"[""commercial_banking""]",high,1.0,1.0
IFRS_S2_B62A_C07,IFRS S2,B62A,40,Metrics and Targets,Commercial banking,Commercial banking,"When disaggregating information disclosed in accordance with paragraph B62(a)– — (b) asset class—the disclosure shall include loans, project finance, bonds, equity investments and undrawn loan commitments. If the entity calculates and discloses financed emissions for other asset classes, it shall include an explanation of why the inclusion of those additional asset classes provides relevant information to users of general purpose financial reports.","When disaggregating information disclosed in accordance with paragraph B62(a)–(b) by: (a) industry—an entity shall: (i) select an industry-classification system that enables it to classify investees or counterparties in a manner that results in information that enables users of general purpose financial reports to understand the entity’s exposure to climate-related transition risks. A system that is commonly used by other entities such as those operating in the same industry or jurisdiction (commonly used system) is more likely to support the comparability of information than a system used only by the entity (entity-specific system). If a commonly used system enables the entity to provide useful information about its exposure to climate-related transition risks—with all else being equal—the entity shall prioritise that system. An entity that participates in both commercial banking and insurance activities need not use the same system to classify investees or counterparties for its commercial banking and insurance activities (see paragraph B63A(a)(i)). (ii) disclose: (1) the industry-classification system it used to classify investees or counterparties; and (2) information that enables users of general purpose financial reports to understand how the entity’s selection of that system fulfils the requirements in paragraph B62A(a)(i). (b) asset class—the disclosure shall include loans, project finance, bonds, equity investments and undrawn loan commitments. If the entity calculates and discloses financed emissions for other asset classes, it shall include an explanation of why the inclusion of those additional asset classes provides relevant information to users of general purpose financial reports.",(b),mandatory,True,"[""financed_emissions"", ""commercial_banking""]",high,1.0,1.0
IFRS_S2_B63_C01,IFRS S2,B63,41,Metrics and Targets,Insurance,Insurance,"An entity that participates in financial activities associated with the insurance industry shall disclose — (a) its absolute gross financed emissions, disaggregated by Scope 1, Scope 2 and Scope 3 greenhouse gas emissions for each industry by asset class.","An entity that participates in financial activities associated with the insurance industry shall disclose: (a) its absolute gross financed emissions, disaggregated by Scope 1, Scope 2 and Scope 3 greenhouse gas emissions for each industry by asset class. (b) the gross exposure for each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: (i) funded amounts—gross exposure shall be calculated as the funded carrying amounts (before subtracting the loss allowance, when applicable), whether prepared in accordance with IFRS Accounting Standards or other GAAP. (ii) undrawn loan commitments—the entity shall disclose the full amount of the commitment separately from the drawn portion of loan commitments. (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: (i) if the percentage of the entity’s gross exposure included in the financed emissions calculation is less than 100%, disclose information that explains the exclusions, including type of assets excluded. (ii) disclose separately the percentage of its undrawn loan commitments included in the financed emissions calculation. (d) the methodology the entity used to calculate its financed emissions, including the method of allocation the entity used to attribute its share of emissions in relation to the size of its gross exposure.",(a),mandatory,True,"[""ghg_emissions"", ""scope_1"", ""scope_2"", ""scope_3"", ""financed_emissions"", ""insurance""]",high,1.0,1.0
IFRS_S2_B63_C03,IFRS S2,B63,41,Metrics and Targets,Insurance,Insurance,"An entity that participates in financial activities associated with the insurance industry shall disclose — (b) the gross exposure for each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: — (i) funded amounts—gross exposure shall be calculated as the funded carrying amounts (before subtracting the loss allowance, when applicable), whether prepared in accordance with IFRS Accounting Standards or other GAAP.","An entity that participates in financial activities associated with the insurance industry shall disclose: (a) its absolute gross financed emissions, disaggregated by Scope 1, Scope 2 and Scope 3 greenhouse gas emissions for each industry by asset class. (b) the gross exposure for each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: (i) funded amounts—gross exposure shall be calculated as the funded carrying amounts (before subtracting the loss allowance, when applicable), whether prepared in accordance with IFRS Accounting Standards or other GAAP. (ii) undrawn loan commitments—the entity shall disclose the full amount of the commitment separately from the drawn portion of loan commitments. (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: (i) if the percentage of the entity’s gross exposure included in the financed emissions calculation is less than 100%, disclose information that explains the exclusions, including type of assets excluded. (ii) disclose separately the percentage of its undrawn loan commitments included in the financed emissions calculation. (d) the methodology the entity used to calculate its financed emissions, including the method of allocation the entity used to attribute its share of emissions in relation to the size of its gross exposure.",(b)>(i),mandatory,True,"[""financial_effects"", ""commercial_banking"", ""insurance"", ""connected_information""]",high,1.0,1.0
IFRS_S2_B63_C04,IFRS S2,B63,41,Metrics and Targets,Insurance,Insurance,"An entity that participates in financial activities associated with the insurance industry shall disclose — (b) the gross exposure for each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: — (ii) undrawn loan commitments—the entity shall disclose the full amount of the commitment separately from the drawn portion of loan commitments.","An entity that participates in financial activities associated with the insurance industry shall disclose: (a) its absolute gross financed emissions, disaggregated by Scope 1, Scope 2 and Scope 3 greenhouse gas emissions for each industry by asset class. (b) the gross exposure for each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: (i) funded amounts—gross exposure shall be calculated as the funded carrying amounts (before subtracting the loss allowance, when applicable), whether prepared in accordance with IFRS Accounting Standards or other GAAP. (ii) undrawn loan commitments—the entity shall disclose the full amount of the commitment separately from the drawn portion of loan commitments. (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: (i) if the percentage of the entity’s gross exposure included in the financed emissions calculation is less than 100%, disclose information that explains the exclusions, including type of assets excluded. (ii) disclose separately the percentage of its undrawn loan commitments included in the financed emissions calculation. (d) the methodology the entity used to calculate its financed emissions, including the method of allocation the entity used to attribute its share of emissions in relation to the size of its gross exposure.",(b)>(ii),mandatory,True,"[""commercial_banking"", ""insurance"", ""connected_information""]",high,1.0,1.0
IFRS_S2_B63_C06,IFRS S2,B63,41,Metrics and Targets,Insurance,Insurance,"An entity that participates in financial activities associated with the insurance industry shall disclose — (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: — (i) if the percentage of the entity’s gross exposure included in the financed emissions calculation is less than 100%, disclose information that explains the exclusions, including type of assets excluded.","An entity that participates in financial activities associated with the insurance industry shall disclose: (a) its absolute gross financed emissions, disaggregated by Scope 1, Scope 2 and Scope 3 greenhouse gas emissions for each industry by asset class. (b) the gross exposure for each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: (i) funded amounts—gross exposure shall be calculated as the funded carrying amounts (before subtracting the loss allowance, when applicable), whether prepared in accordance with IFRS Accounting Standards or other GAAP. (ii) undrawn loan commitments—the entity shall disclose the full amount of the commitment separately from the drawn portion of loan commitments. (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: (i) if the percentage of the entity’s gross exposure included in the financed emissions calculation is less than 100%, disclose information that explains the exclusions, including type of assets excluded. (ii) disclose separately the percentage of its undrawn loan commitments included in the financed emissions calculation. (d) the methodology the entity used to calculate its financed emissions, including the method of allocation the entity used to attribute its share of emissions in relation to the size of its gross exposure.",(c)>(i),mandatory,True,"[""financed_emissions"", ""commercial_banking"", ""insurance""]",high,1.0,1.0
IFRS_S2_B63_C07,IFRS S2,B63,41,Metrics and Targets,Insurance,Insurance,An entity that participates in financial activities associated with the insurance industry shall disclose — (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: — (ii) disclose separately the percentage of its undrawn loan commitments included in the financed emissions calculation.,"An entity that participates in financial activities associated with the insurance industry shall disclose: (a) its absolute gross financed emissions, disaggregated by Scope 1, Scope 2 and Scope 3 greenhouse gas emissions for each industry by asset class. (b) the gross exposure for each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: (i) funded amounts—gross exposure shall be calculated as the funded carrying amounts (before subtracting the loss allowance, when applicable), whether prepared in accordance with IFRS Accounting Standards or other GAAP. (ii) undrawn loan commitments—the entity shall disclose the full amount of the commitment separately from the drawn portion of loan commitments. (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: (i) if the percentage of the entity’s gross exposure included in the financed emissions calculation is less than 100%, disclose information that explains the exclusions, including type of assets excluded. (ii) disclose separately the percentage of its undrawn loan commitments included in the financed emissions calculation. (d) the methodology the entity used to calculate its financed emissions, including the method of allocation the entity used to attribute its share of emissions in relation to the size of its gross exposure.",(c)>(ii),mandatory,True,"[""financed_emissions"", ""commercial_banking"", ""insurance""]",high,1.0,1.0
IFRS_S2_B63_C08,IFRS S2,B63,41,Metrics and Targets,Insurance,Insurance,"An entity that participates in financial activities associated with the insurance industry shall disclose — (d) the methodology the entity used to calculate its financed emissions, including the method of allocation the entity used to attribute its share of emissions in relation to the size of its gross exposure.","An entity that participates in financial activities associated with the insurance industry shall disclose: (a) its absolute gross financed emissions, disaggregated by Scope 1, Scope 2 and Scope 3 greenhouse gas emissions for each industry by asset class. (b) the gross exposure for each industry by asset class, expressed in the presentation currency of the entity’s financial statements. For: (i) funded amounts—gross exposure shall be calculated as the funded carrying amounts (before subtracting the loss allowance, when applicable), whether prepared in accordance with IFRS Accounting Standards or other GAAP. (ii) undrawn loan commitments—the entity shall disclose the full amount of the commitment separately from the drawn portion of loan commitments. (c) the percentage of the entity’s gross exposure included in the financed emissions calculation. The entity shall: (i) if the percentage of the entity’s gross exposure included in the financed emissions calculation is less than 100%, disclose information that explains the exclusions, including type of assets excluded. (ii) disclose separately the percentage of its undrawn loan commitments included in the financed emissions calculation. (d) the methodology the entity used to calculate its financed emissions, including the method of allocation the entity used to attribute its share of emissions in relation to the size of its gross exposure.",(d),mandatory,True,"[""financed_emissions"", ""commercial_banking"", ""insurance""]",high,1.0,1.0
IFRS_S2_B63A_C05,IFRS S2,B63A,41,Metrics and Targets,Insurance,Insurance,When disaggregating information disclosed in accordance with paragraph B63(a)– — (a) industry—an entity shall: — (ii) disclose: — (1) the industry-classification system it used to classify investees or counterparties,"When disaggregating information disclosed in accordance with paragraph B63(a)–(b) by: (a) industry—an entity shall: (i) select an industry-classification system that enables it to classify investees or counterparties in a manner that results in information that enables users of general purpose financial reports to understand the entity’s exposure to climate-related transition risks. A system that is commonly used by other entities such as those operating in the same industry or jurisdiction (commonly used system) is more likely to support the comparability of information than a system used only by the entity (entity-specific system). If a commonly used system enables the entity to provide useful information about its exposure to climate-related transition risks—with all else being equal—the entity shall prioritise that system. An entity that participates in both commercial banking and insurance activities need not use the same system to classify investees or counterparties for its commercial banking and insurance activities (see paragraph B62A(a)(i)). (ii) disclose: (1) the industry-classification system it used to classify investees or counterparties; and (2) information that enables users of general purpose financial reports to understand how the entity’s selection of that system fulfils the requirements in paragraph B63A(a)(i). (b) asset class—the disclosure shall include loans, bonds, equity investments and undrawn loan commitments. If the entity calculates and discloses financed emissions for other asset classes, it shall include an explanation of why the inclusion of those additional asset classes provides relevant information to users of general purpose financial reports.",(a)>(ii)>(1),mandatory,True,"[""insurance""]",high,1.0,1.0
IFRS_S2_B63A_C06,IFRS S2,B63A,41,Metrics and Targets,Insurance,Insurance,When disaggregating information disclosed in accordance with paragraph B63(a)– — (a) industry—an entity shall: — (ii) disclose: — (2) information that enables users of general purpose financial reports to understand how the entity’s selection of that system fulfils the requirements in paragraph B63A(a)(i).,"When disaggregating information disclosed in accordance with paragraph B63(a)–(b) by: (a) industry—an entity shall: (i) select an industry-classification system that enables it to classify investees or counterparties in a manner that results in information that enables users of general purpose financial reports to understand the entity’s exposure to climate-related transition risks. A system that is commonly used by other entities such as those operating in the same industry or jurisdiction (commonly used system) is more likely to support the comparability of information than a system used only by the entity (entity-specific system). If a commonly used system enables the entity to provide useful information about its exposure to climate-related transition risks—with all else being equal—the entity shall prioritise that system. An entity that participates in both commercial banking and insurance activities need not use the same system to classify investees or counterparties for its commercial banking and insurance activities (see paragraph B62A(a)(i)). (ii) disclose: (1) the industry-classification system it used to classify investees or counterparties; and (2) information that enables users of general purpose financial reports to understand how the entity’s selection of that system fulfils the requirements in paragraph B63A(a)(i). (b) asset class—the disclosure shall include loans, bonds, equity investments and undrawn loan commitments. If the entity calculates and discloses financed emissions for other asset classes, it shall include an explanation of why the inclusion of those additional asset classes provides relevant information to users of general purpose financial reports.",(a)>(ii)>(2),mandatory,True,"[""insurance""]",high,1.0,1.0
IFRS_S2_B63A_C07,IFRS S2,B63A,41,Metrics and Targets,Insurance,Insurance,"When disaggregating information disclosed in accordance with paragraph B63(a)– — (b) asset class—the disclosure shall include loans, bonds, equity investments and undrawn loan commitments. If the entity calculates and discloses financed emissions for other asset classes, it shall include an explanation of why the inclusion of those additional asset classes provides relevant information to users of general purpose financial reports.","When disaggregating information disclosed in accordance with paragraph B63(a)–(b) by: (a) industry—an entity shall: (i) select an industry-classification system that enables it to classify investees or counterparties in a manner that results in information that enables users of general purpose financial reports to understand the entity’s exposure to climate-related transition risks. A system that is commonly used by other entities such as those operating in the same industry or jurisdiction (commonly used system) is more likely to support the comparability of information than a system used only by the entity (entity-specific system). If a commonly used system enables the entity to provide useful information about its exposure to climate-related transition risks—with all else being equal—the entity shall prioritise that system. An entity that participates in both commercial banking and insurance activities need not use the same system to classify investees or counterparties for its commercial banking and insurance activities (see paragraph B62A(a)(i)). (ii) disclose: (1) the industry-classification system it used to classify investees or counterparties; and (2) information that enables users of general purpose financial reports to understand how the entity’s selection of that system fulfils the requirements in paragraph B63A(a)(i). (b) asset class—the disclosure shall include loans, bonds, equity investments and undrawn loan commitments. If the entity calculates and discloses financed emissions for other asset classes, it shall include an explanation of why the inclusion of those additional asset classes provides relevant information to users of general purpose financial reports.",(b),mandatory,True,"[""financed_emissions"", ""commercial_banking"", ""insurance""]",high,1.0,1.0
IFRS_S2_B64_C01,IFRS S2,B64,42,Metrics and Targets,Cross-industry metric categories (paragraph 29(b)–(g)),Cross-industry metric categories (paragraph 29(b)–(g)),"In addition to information about an entity’s greenhouse gas emissions, the entity is required to disclose information relevant to the cross-industry metric categories set out in paragraph 29(b)–(g).","In addition to information about an entity’s greenhouse gas emissions, the entity is required to disclose information relevant to the cross-industry metric categories set out in paragraph 29(b)–(g).",,mandatory,True,"[""metrics"", ""ghg_emissions""]",medium,1.0,1.0
IFRS_S2_B65_C01,IFRS S2,B65,42,Metrics and Targets,Cross-industry metric categories (paragraph 29(b)–(g)),Cross-industry metric categories (paragraph 29(b)–(g)),"In preparing disclosures to fulfil the requirements in paragraph 29(b)–(g), an entity shall — (a) consider the time horizons over which the effects of climate-related risks and opportunities could reasonably be expected to occur, described in accordance with paragraph 10.","In preparing disclosures to fulfil the requirements in paragraph 29(b)–(g), an entity shall: (a) consider the time horizons over which the effects of climate-related risks and opportunities could reasonably be expected to occur, described in accordance with paragraph 10. (b) consider where in the entity’s business model and value chain climate-related risks and opportunities are concentrated (for example, geographical areas, facilities or types of assets) (see paragraph 13). (c) consider the information disclosed in accordance with paragraph 16(a)–(b) in relation to the effects of climate-related risks and opportunities on the entity’s financial position, financial performance and cash flows for the reporting period. (d) consider whether industry-based metrics, as described in paragraph 32 —including those defined in an applicable IFRS Sustainability Disclosure Standard or those that otherwise satisfy the requirements in IFRS S1—could be used to satisfy the requirements in whole or in part. (e) consider the connections between the information disclosed to fulfil the requirements in paragraph 29(b)–(g) with the information disclosed in the related financial statements, in accordance with paragraph 21(b)(ii) of IFRS S1. These connections include consistency in the data and assumptions used—to the extent possible—and linkages between the amounts disclosed in accordance with paragraph 29(b)–(g) and the amounts recognised and disclosed in the financial statements. For example, an entity would consider whether the carrying amount of assets used is consistent with amounts included in the financial statements and would explain the connections between information in these disclosures and amounts in the financial statements.",(a),mandatory,True,"[""metrics""]",medium,1.0,1.0
